StichtagDatJahr,DatenstandCd,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2023,P,157628,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Zwergpudel,Bichon Havanais,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz/braun,1
2023,P,157630,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,schwarz,1
2023,P,157632,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,goldbraun,1
2023,P,157634,20,20- bis 29-Jährige,3,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Lagotto Romagnolo,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,braun/weiss,1
2023,P,157636,40,40- bis 49-Jährige,5,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Australian Cattle Dog,St. Bernhardshund - Bernhardiner,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2010,12,12-Jährige,12,1,männlich,1,schwarz/weiss,1
2023,P,157642,20,20- bis 29-Jährige,3,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Malinois,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,braun,1
2023,P,157645,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2000,22,22-Jährige,22,1,männlich,1,schwarz,1
2023,P,157648,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,weiss/schwarz,1
2023,P,157649,20,20- bis 29-Jährige,3,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Deutscher Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,schwarz/braun,1
2023,P,157649,20,20- bis 29-Jährige,3,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Prager Rattler,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2022,0,0-Jährige,0,1,männlich,1,blue/merle,1
2023,P,157650,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz,1
2023,P,157651,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Grosspudel,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,silber,1
2023,P,157652,40,40- bis 49-Jährige,5,2,weiblich,2,8,Kreis 8,8,81,Seefeld,81,Border Collie,Bergamasker,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,blue/tan,1
2023,P,157653,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Labrador Retriever,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz,1
2023,P,157656,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2017,5,5-Jährige,5,2,weiblich,2,caramel,1
2023,P,157657,30,30- bis 39-Jährige,4,1,männlich,1,8,Kreis 8,8,82,Mühlebach,82,Epagneul nain continental,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2016,6,6-Jährige,6,1,männlich,1,weiss/braun/schwarz,1
2023,P,157658,30,30- bis 39-Jährige,4,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,tricolor,1
2023,P,157659,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,weiss/braun/schwarz,1
2023,P,157660,70,70- bis 79-Jährige,8,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Shih Tzu,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,tricolor,1
2023,P,157667,20,20- bis 29-Jährige,3,1,männlich,1,3,Kreis 3,3,33,Friesenberg,33,Dogo Argentino,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,weiss,1
2023,P,157671,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,weiss,1
2023,P,157671,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,black/tan,1
2023,P,157672,20,20- bis 29-Jährige,3,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,tricolor,1
2023,P,157674,20,20- bis 29-Jährige,3,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Cane Corso,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,schwarz,1
2023,P,157693,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Australian Shepherd,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz/weiss,1
2023,P,157694,60,60- bis 69-Jährige,7,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Zwergschnauzer,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz/silber,1
2023,P,157703,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Englische Bulldogge,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,merle,1
2023,P,157705,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Miniature Bull Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,rot,1
2023,P,157706,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,gelb/weiss,1
2023,P,157707,50,50- bis 59-Jährige,6,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Labrador,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz,1
2023,P,157709,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Grosspudel,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,rot,1
2023,P,157710,30,30- bis 39-Jährige,4,1,männlich,1,12,Kreis 12,12,123,Hirzenbach,123,Malinois,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,gelb,1
2023,P,157711,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Malteser,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,weiss,1
2023,P,157713,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Boston Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz/weiss,1
2023,P,157715,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Miniature American Shepard,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,red merle,1
2023,P,157718,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,beige/braun,1
2023,P,157719,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Gordon Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2011,11,11-Jährige,11,2,weiblich,2,black/tan,1
2023,P,157719,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Gordon Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,2,weiblich,2,black/tan,1
2023,P,157720,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,blue,1
2023,P,157721,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Deutsch Kurzhaar,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,braun/grau,1
2023,P,157723,40,40- bis 49-Jährige,5,1,männlich,1,8,Kreis 8,8,83,Weinegg,83,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,tricolor,1
2023,P,157724,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Cane Corso,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,157725,40,40- bis 49-Jährige,5,1,männlich,1,8,Kreis 8,8,81,Seefeld,81,Berner Sennenhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz/braun/weiss,1
2023,P,157727,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Dalmatiner,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,weiss/braun,1
2023,P,157728,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Nova Scotia Duck Tolling Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,rot/weiss,1
2023,P,157730,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,braun gestromt,1
2023,P,157731,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,West Highland White Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,1,männlich,1,weiss,1
2023,P,157732,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,102,Wipkingen,102,Erdélyi Kopó,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2017,5,5-Jährige,5,1,männlich,1,schwarz,1
2023,P,157733,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,schwarz/gelb,1
2023,P,157735,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Tibet Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,braun/weiss,1
2023,P,157736,40,40- bis 49-Jährige,5,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,weiss/braun/schwarz,1
2023,P,157740,10,10- bis 19-Jährige,2,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,weiss,1
2023,P,157750,40,40- bis 49-Jährige,5,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Labrador Retriever,Riesenschnauzer,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,weiss/beige,1
2023,P,157755,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,schwarz/weiss,1
2023,P,157756,20,20- bis 29-Jährige,3,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Chihuahua,Pinscher,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,4,4-Jährige,4,1,männlich,1,weiss/braun/schwarz,1
2023,P,157757,40,40- bis 49-Jährige,5,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Lagotto Romagnolo,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,orange,1
2023,P,157759,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Dachshund,Jack Russel Terrier,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,schwarz/weiss,1
2023,P,157761,40,40- bis 49-Jährige,5,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Lagotto Romagnolo,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,beige,1
2023,P,157762,50,50- bis 59-Jährige,6,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Lagotto Romagnolo,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,weiss/braun,1
2023,P,157764,20,20- bis 29-Jährige,3,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,grau,1
2023,P,157765,30,30- bis 39-Jährige,4,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Groenendael,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,2,weiblich,2,schwarz/weiss,1
2023,P,157767,30,30- bis 39-Jährige,4,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,hellfarben,1
2023,P,157768,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Zwergpudel,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,golden,1
2023,P,157781,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Pudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,apricot,1
2023,P,157788,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,schwarz/braun,1
2023,P,157789,30,30- bis 39-Jährige,4,2,weiblich,2,5,Kreis 5,5,51,Gewerbeschule,51,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,merle,1
2023,P,157790,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Volpino Italiano,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz,1
2023,P,157792,50,50- bis 59-Jährige,6,1,männlich,1,1,Kreis 1,1,11,Rathaus,11,Bichon Havanais,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,braun/weiss,1
2023,P,157793,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,83,Weinegg,83,Golden Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,2,weiblich,2,golden,1
2023,P,157794,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Appenzeller Sennenhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,schwarz/braun/weiss,1
2023,P,157798,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Zwergschnauzer,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,weiss,1
2023,P,157801,30,30- bis 39-Jährige,4,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Deutscher Schäferhund,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz/braun,1
2023,P,157802,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Cane Corso,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,blau,1
2023,P,157803,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz/weiss,1
2023,P,157804,20,20- bis 29-Jährige,3,2,weiblich,2,12,Kreis 12,12,123,Hirzenbach,123,Jack Russel Terrier,Bulldog,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,tricolor,1
2023,P,157807,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2010,12,12-Jährige,12,2,weiblich,2,gestromt,1
2023,P,157808,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz/braun,1
2023,P,157810,60,60- bis 69-Jährige,7,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,weiss,1
2023,P,157813,20,20- bis 29-Jährige,3,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Podenco Ibicenco,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2017,5,5-Jährige,5,2,weiblich,2,zimt,1
2023,P,157819,20,20- bis 29-Jährige,3,2,weiblich,2,2,Kreis 2,2,23,Leimbach,23,Australian Shepherd,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,grau meliert,1
2023,P,157821,40,40- bis 49-Jährige,5,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,golden,1
2023,P,157823,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,West Highland White Terrier,Zwergpudel,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,weiss,1
2023,P,157824,50,50- bis 59-Jährige,6,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,braun,1
2023,P,157825,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,apricot,1
2023,P,157829,40,40- bis 49-Jährige,5,1,männlich,1,6,Kreis 6,6,63,Oberstrass,63,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,black/tan,1
2023,P,157835,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Zwergspitz,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,orange,1
2023,P,157836,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,black/tan,1
2023,P,157837,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Berner Sennenhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,1,männlich,1,tricolor,1
2023,P,157838,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz/rot,1
2023,P,157840,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,creme,1
2023,P,157841,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,34,Sihlfeld,34,Bulldog,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,rot,1
2023,P,157842,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2010,12,12-Jährige,12,2,weiblich,2,schwarz/weiss,1
2023,P,157843,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Bichon Havanais,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2023,P,157844,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,schwarz,1
2023,P,157848,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Pekingese,Shih Tzu,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,braun/weiss,1
2023,P,157861,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,weiss,1
2023,P,157862,30,30- bis 39-Jährige,4,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Lagotto Romagnolo,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,grau,1
2023,P,157863,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2018,4,4-Jährige,4,2,weiblich,2,beige/braun,1
2023,P,157865,30,30- bis 39-Jährige,4,1,männlich,1,12,Kreis 12,12,121,Saatlen,121,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,weiss,1
2023,P,157867,30,30- bis 39-Jährige,4,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,red merle,1
2023,P,157872,40,40- bis 49-Jährige,5,1,männlich,1,11,Kreis 11,11,115,Oerlikon,115,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz/braun/weiss,1
2023,P,157878,70,70- bis 79-Jährige,8,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2019,3,3-Jährige,3,2,weiblich,2,schwarz/braun/weiss,1
2023,P,157880,30,30- bis 39-Jährige,4,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Australian Shepherd,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,red-tri,1
2023,P,157881,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,tricolor,1
2023,P,157882,50,50- bis 59-Jährige,6,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,braun,1
2023,P,157883,40,40- bis 49-Jährige,5,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Dachshund,Jack Russel Terrier,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,schwarz,1
2023,P,157884,20,20- bis 29-Jährige,3,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Golden Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,golden,1
2023,P,157885,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz,1
2023,P,157888,30,30- bis 39-Jährige,4,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Deutscher Schäferhund,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2021,1,1-Jährige,1,2,weiblich,2,schwarz/braun,1
